수행부서명,프로젝트명,시작일,종료일,포트폴리오,수주계약금액,수주부서명,고객명
DX개발팀,신한은행 칵테일 클라우드 라이선스 추가 납품 유지보수_4년차,2023.03.01,2024.02.29,ITO,"16,816,800",금융영업1팀,(주)신한은행
DX개발팀,신한은행 AI 코어플랫폼(SACP) 고도화 유지보수_3년차,2023.03.01,2024.02.29,ITO,"86,267,916",금융영업1팀,(주)신한은행
DX개발팀,kt is UiPath RPA솔루션 라이선스 구매,2023.04.26,2024.04.26,IT 자산공급,"46,300,000",그룹영업팀,주식회사 케이티아이에스
DX개발팀,kt commerce 2023년도 RPA 라이선스 갱신 및 추가구매,2023.06.29,2024.08.18,IT 자산공급,"8,900,000",그룹영업팀,주식회사 케이티커머스
DX개발팀,LX판토스 2023년도 RPA/RDA 운영 유지보수,2023.06.05,2024.06.04,ITO,"218,100,000",솔루션사업팀,주식회사 엘엑스판토스
DX개발팀,kt service 북부 2023년도 RPA 라이선스 갱신,2023.07.03,2024.07.02,IT 자산공급,"7,480,000",그룹영업팀,주식회사 케이티 서비스 북부
DX개발팀,신한은행 AI기반 상담사 쏠리 솔루션 2차 유지보수_2년차,2023.09.01,2024.08.31,ITO,"26,781,600",금융영업1팀,(주)브리지텍
DX개발팀,신한은행 SACP 2.0 고도화 사업 유지보수 2년차,2023.11.01,2024.10.31,ITO,"140,107,636",금융영업1팀,(주)신한은행
DX개발팀,kt commerce RPA 라이선스 갱신_1년차,2023.11.03,2025.08.18,IT 자산공급,"8,360,000",그룹영업팀,주식회사 케이티커머스
DX개발팀,kt service 북부 2024년도 RPA 라이선스 갱신,2023.10.31,2025.06.02,IT 자산공급,"11,340,000",그룹영업팀,주식회사 케이티 서비스 북부
DX개발팀,케이뱅크 수기 업무 자동화 프로젝트,2023.10.30,2024.02.21,SI,"236,000,000",금융영업1팀,주식회사 케이뱅크
DX개발팀,kt alpha RPA lic갱신 및 ITO,2023.01.01,2023.12.31,ITO,"180,524,000",그룹영업팀,주식회사 케이티알파
DX개발팀,신한은행 AI전용 GPU 클러스터 구축 유지보수,2023.01.01,2023.12.31,ITO,"24,994,909",금융영업1팀,(주)유클릭
DX사업개발기획팀,2023년 사업지원팀 부서 활동 비용,2023.01.01,2023.12.31,SI,,DX사업개발기획팀,주식회사 케이티
DX사업기획팀,kt estate 정보화전략수립(ISP),2023.03.02,2023.05.31,IT컨설팅,"316,670,000",그룹영업팀,(주)케이티에스테이트
DX사업기획팀,2023년 DX사업본부 통합SM고도화,2023.01.01,2023.12.31,SI,"158,405,000",DX사업기획팀,주식회사 케이티
DX사업기획팀,2023년 DX서비스본부 활동 비용,2023.01.01,2023.12.31,SI,,DX사업기획팀,주식회사 케이티
DX인프라팀,A'Cen Cloud OB캠페인 시스템 SW 구매,2023.11.02,2024.02.09,IT 자산공급,"239,220,920",DX인프라팀,주식회사 케이티
DX인프라팀,2023년 AI 콜매핑 전국확대 2단계 IPCC,2023.12.29,2024.03.31,SI,"204,000,000",DX인프라팀,주식회사 케이티
DX인프라팀,22년 메타댄스 플랫폼 DB 이중화 솔루션 구매,2022.11.25,2023.03.10,IT 자산공급,"8,280,000",DX인프라팀,주식회사 케이티
DX인프라팀,23년 통합광고 플랫폼 MS 라이선스 구매,2023.04.20,2023.08.31,IT 자산공급,"312,903,534",DX인프라팀,주식회사 케이티
DX인프라팀,AICC 2.0 구축에 따른 IPCC 시스템 고도화,2023.07.31,2023.12.21,SI,"428,800,000",DX인프라팀,주식회사 케이티
DX인프라팀,AI케어사업 B2C 클라우드 DB 이중화 SW 구매,2023.07.26,2023.08.31,IT 자산공급,"8,280,000",DX인프라팀,주식회사 케이티
DX인프라팀,AICC 2.0 구축 라이선스 구매,2023.08.18,2023.10.30,IT 자산공급,"399,250,000",DX인프라팀,주식회사 케이티
DX인프라팀,하이오더 인프라 구조 개선(TA),2023.10.31,2023.12.31,SI,"38,800,000",DX인프라팀,주식회사 케이티
DX인프라팀,IPCC No.7 신호망 대개체 1차,2023.11.29,2023.12.29,SI,"195,000,000",DX인프라팀,주식회사 케이티
DX플랫폼팀,울산 UI 리뉴얼 개발,2023.01.01,2023.01.16,SI,"92,000,000",DX플랫폼팀,주식회사 케이티
DX플랫폼팀,전자식 온누리상품권 플랫폼 구축,2023.01.01,2023.01.13,SI,"2,600,000,000",DX플랫폼팀,주식회사 케이티
DX플랫폼팀,kt engineering 고객센터 콜센터시스템 유지보수_Web VRS,2023.01.01,2023.12.31,ITO,"117,000,000",그룹영업팀,주식회사 케이티엔지니어링
DX플랫폼팀,모바일상품권(QR) 기획 컨설팅,2023.07.10,2023.08.09,IT컨설팅,"25,000,000",유통영업팀,(주)플랜웍스엔터프라이즈
DX플랫폼팀,"세종시 여민전 앱 고도화 디자인, 기획, 컨설팅",2023.08.01,2023.08.31,SI,"13,000,000",유통영업팀,(주)플랜웍스엔터프라이즈
EPC인프라팀,우정사업본부 TMS 솔루션 Managed사업,2020.03.01,2024.11.30,IT 자산공급,"156,750,000",공공영업팀,주식회사 케이티
Genie서비스팀,기가지니 대화 유지보수,2023.07.12,2024.04.30,ITO,"667,000,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,2023년 TCR측정 및 케어/상담 영역 학습데이터 구축,2023.10.11,2024.04.30,SI,"89,500,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,한국장애인개발원 IoT활용 디지털 돌봄서비스 유지보수 AI케어 기술지원,2023.11.28,2024.07.14,ITO,"67,999,973",전략영업팀,주식회사 케이티
ICIS Tr 고객팀,ICIS TR 2단계 (선도개발),2022.08.17,2023.02.18,SI,"8,776,895,000",ICIS Tr 고객팀,주식회사 케이티
ICIS Tr PMO팀,ICIS TR 2단계 (본구축 2차),2023.11.20,2024.04.20,SI,"12,110,300,000",ICIS Tr PMO팀,주식회사 케이티
ICIS Tr PMO팀,ICIS TR 2단계 (본구축 1차),2023.02.20,2023.11.19,SI,"16,597,720,000",ICIS Tr PMO팀,주식회사 케이티
ICIS Tr PMO팀,23년 ICIS TR 솔루션 구매(Anylink_1차),2023.04.18,2023.11.30,IT 자산공급,"90,616,320",ICIS Tr PMO팀,주식회사 케이티
ICIS Tr PMO팀,23년 ICIS TR 솔루션 구매(InnoRules_1차),2023.04.18,2023.11.30,IT 자산공급,"120,060,000",ICIS Tr PMO팀,주식회사 케이티
ICIS Tr PMO팀,23년 ICIS TR 솔루션 구매(Elastic stack 등_1차),2023.05.25,2023.11.30,IT 자산공급,"76,279,500",ICIS Tr PMO팀,주식회사 케이티
ICIS Tr PMO팀,23년 ICIS TR 솔루션 구매 (Devpilot_1차),2023.06.15,2023.11.30,IT 자산공급,"145,500,000",ICIS Tr PMO팀,주식회사 케이티
ITO품질혁신팀,2023년 KTDS 지식자산시스템 운영예산 배정 요청,2023.01.01,2023.12.31,SI,,ITO품질혁신팀,주식회사 케이티
ITO품질혁신팀,2024년 KTDS 지식자산시스템 운영,2023.12.01,2024.11.30,SI,,ITO품질혁신팀,주식회사 케이티
ITO품질혁신팀,kt cloud ITSM 시스템 도입,2022.08.01,2023.12.31,SI,"266,600,000",그룹영업팀,(주)케이티클라우드
OSS개발1팀,2023년 kt 개통AS 품질감리시스템(감리미) 유지보수,2023.04.01,2024.03.31,SI,"224,900,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,2022년 kt 개통AS 품질감리시스템(감리미) 유지보수,2022.04.01,2023.03.31,SI,"192,050,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,NeOSS 데이터 증속 프로세스 개발,2022.11.01,2023.01.31,SI,"71,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,질병관리청 코로나19 통합플랫폼 SM 및 S/W 구축,2023.01.01,2023.12.31,ITO,"1,806,115,592",전략영업팀,(주)케이티클라우드
OSS개발1팀,질병관리청 코로나19시스템 SM 및 S/W 구축,2023.01.01,2023.01.31,ITO,"2,400,000",유통영업팀,주식회사 알티미디어
OSS개발2팀,2023년 지능형IDC플랫폼(DIMS) ITO 용역 계약,2023.09.15,2024.09.14,ITO,"637,000,000",그룹영업팀,(주)케이티클라우드
OSS개발2팀,2023년 홈 전화 전출/전입 프로세스 개선,2023.12.20,2024.02.29,SI,"89,300,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,2022년 비대면 고객 케어 솔루션 개발(연동/UI),2022.11.15,2023.07.10,SI,"278,900,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,kt cloud 2022년도 지능형 IDC 플랫폼 유지보수,2022.09.15,2023.09.14,ITO,"767,300,000",그룹영업팀,(주)케이티클라우드
OSS개발2팀,테이블오더 신규상품 출시 위한 OSS 개발,2022.12.28,2023.03.31,SI,"124,000,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,kt cloud CLIB 수용을 통한 DIMS 프로세스 개선 개발,2023.06.26,2023.11.30,SI,"259,000,000",그룹영업팀,(주)케이티클라우드
PAY서비스팀,보증보험가입 전산화를 위한 비즈나루-KOS 개발,2023.01.20,2023.05.31,SI,"87,112,000",PAY서비스팀,주식회사 케이티
PAY서비스팀,대검찰청 통신수사시스템 연동개발(QR코드 전자팩스시스템),2023.08.30,2024.01.31,SI,"27,350,000",PAY서비스팀,주식회사 더존에듀캠
PM팀,스마트 헬스 플랫폼(K-SHIP) 고도화,2022.12.22,2023.09.15,SI,,PM팀,주식회사 케이티
PM팀,kt skylife SCIS UI/UX Framework 확대적용 2단계,2022.06.15,2023.01.14,SI,"800,000,000",그룹영업팀,주식회사 케이티스카이라이프
PMO팀,2023년 AI/CX서비스본부 통합SM고도화,2023.01.01,2023.12.31,SI,"2,106,057,510",PMO팀,주식회사 케이티
PMO팀,2023년 AI/CX서비스본부 활동 비용,2023.01.01,2023.12.31,SI,,PMO팀,주식회사 케이티
QA팀,'23년도 성능테스트 인프라 운영을 위한 Cloud 사용료,2023.02.01,2023.12.31,SI,,QA팀,주식회사 케이티
QA팀,전사 KA(SI종료산출물) 및 방법론 사이트 이관,2021.08.01,2023.02.28,SI,,QA팀,주식회사 케이티
Rater서비스팀,Fast Track_OGS 통합계약,2023.01.01,2025.12.31,ITO,"11,742,789,119",Rater서비스팀,주식회사 케이티
SI개발팀,"ALM솔루션 유지보수, 운영",2022.11.01,2023.10.31,SI,,SI개발팀,주식회사 케이티
SI개발팀,오케스트라 시스템 유지보수/운영 (2023년도),2023.01.01,2023.12.31,SI,,SI개발팀,주식회사 케이티
SI개발팀,2024년 ALM 솔루션 유지보수/운영,2023.11.01,2024.12.31,SI,,SI개발팀,주식회사 케이티
SI개발팀,2022년 오케스트라 시스템 유지보수 및 운영,2022.06.01,2023.01.31,SI,,SI개발팀,주식회사 케이티
SI개발팀,kt sat 통합위성관제시스템 ITO,2022.08.29,2023.04.01,ITO,"71,000,000",그룹영업팀,주식회사 케이티샛
SmartX사업팀,Smart-X 솔루션 기반 디지털트윈 대시보드 개발 등,2023.06.14,2023.10.13,SI,,SmartX사업팀,주식회사 케이티
SmartX사업팀,자양1재정비 촉진구역 도시정비형 재개발 정보통신 및 ICT구축사업,2021.06.03,2024.07.31,IT 자산공급,"1,350,000,000",유통영업팀,주식회사 케이티
SmartX사업팀,SmartX 솔루션 표준화 모듈 개발 및 시험인증,2022.11.14,2023.04.13,SI,,SmartX사업팀,주식회사 케이티
SmartX사업팀,kt telecop SW주장치 고도화 개발,2022.07.25,2023.05.09,SI,"962,100,000",그룹영업팀,주식회사 케이티텔레캅
SmartX사업팀,파라다이스시티 모바일App 개발 프로젝트,2022.09.26,2023.06.09,SI,"1,095,000,000",유통영업팀,주식회사 파라다이스세가사미
SmartX사업팀,KIT밸리_중앙재난안전상황실 정보통신 장비구매,2023.01.20,2023.03.27,IT 자산공급,"554,500,000",전략영업팀,케이아이티밸리(주)
SmartX사업팀,융창_중앙재난안전상황실 정보통신 장비구매,2023.01.17,2023.03.27,IT 자산공급,"830,000,000",전략영업팀,(주)융창
SmartX사업팀,KT 중앙재난안전상황실 정보통신 장비 구매,2023.02.10,2023.03.31,IT 자산공급,"137,000,000",전략영업팀,주식회사 케이티
SmartX사업팀,베트남 검진센터 구축을 위한 IT컨설팅,2023.01.12,2023.10.22,IT컨설팅,"306,177,474",공공영업팀,주식회사 케이티
SmartX사업팀,KMI 홈페이지 운영 용역 계약,2023.01.01,2023.02.28,ITO,"36,000,000",공공영업팀,(재)한국의학연구소
SmartX사업팀,"KMI 제주, 대구센터 K-SHIP 구축",2023.02.15,2023.06.30,SI,"450,000,000",공공영업팀,(재)한국의학연구소
SmartX사업팀,파라다이스 그룹 통합 앱 구축,2023.03.08,2023.06.20,SI,"145,000,000",유통영업팀,주식회사 파라다이스
UI/UX팀,제안 Graphic Design 표준화 품질 유지 사업 (2023년도),2023.01.01,2023.12.31,SI,,UI/UX팀,주식회사 케이티
UX디자인팀,브로캐리 플랫폼 고도화 (UI/UX기획디자인)_2차,2023.01.01,2023.03.31,SI,"134,000,000",UX디자인팀,주식회사 케이티
UX디자인팀,2023년 브로캐리 플랫폼 고도화(3차),2023.06.19,2023.09.14,SI,"102,500,000",UX디자인팀,주식회사 케이티
네트워크IT개발팀,2021년 GiGAeyes NMS 개발  유지보수,2021.02.13,2022.02.12,ITO,"191,400,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2021년 인터넷 품질측정시스템(Support)개발 유지보수,2021.04.01,2022.03.31,ITO,"106,500,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2021년 유선망 NMS 개발 유지보수,2021.04.01,2022.03.31,ITO,"2,070,019,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2021년 유/무선망 통합NMS 개발 유지보수(무선망 NMS 영역),2021.04.01,2022.03.31,ITO,"2,481,304,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,통신구관제시스템(CATMS)개발 유지보수,2021.05.03,2022.05.02,SI,"103,900,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,네트워크 현장업무 모바일화 확대 및 통합앱 개발,2021.05.24,2022.04.30,SI,"288,650,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,KT 5G 공동망관리시스템 구축 사업,2021.05.25,2022.02.18,SI,"1,022,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,통신구 통합관제 시스템 고도화,2021.11.15,2022.05.13,SI,"226,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2021년 Dr.core 와 UI 통합 위한 통합NMS 기능 개발,2021.11.17,2022.05.31,SI,"85,100,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2021년 통합NMS의 구형 SW 개선,2021.12.01,2022.05.31,SI,"110,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,네트워크 작업통제 시스템 개발,2022.02.21,2022.12.15,SI,"562,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2022 GiGAeyes NMS 유지보수,2022.03.07,2022.12.07,ITO,"145,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,kt service 북부 업무지원시스템 고도화 및 RPA 개발,2022.03.14,2022.09.13,SI,"220,000,000",그룹영업팀,주식회사 케이티 서비스 북부
네트워크IT개발팀,2022년 유선망 NMS 개발 유지보수,2022.04.01,2023.03.31,ITO,"2,091,861,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2022년 인터넷 품질측정시스템(Support) 개발 유지보수,2022.04.05,2023.04.04,ITO,"65,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2022년 통합NMS 무선분야 개발유지보수,2022.04.01,2023.03.31,ITO,"2,288,982,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀, 2022년 재난 WiFi 통합식별자 송출,2022.04.14,2022.10.13,SI,"183,700,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2022년 공동망 관리시스템 고도화,2022.04.20,2023.04.19,SI,"495,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,안전작업허가 시스템(신규) 구축 사업_SW개발,2022.05.10,2022.10.10,SI,"455,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,28GHz 백홀 WiFi 6E 장비 관리기능 개발,2022.05.23,2022.12.22,SI,"186,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,분기국사 출입관리 시스템(모바일) 고도화 사업,2022.05.25,2022.09.26,SI,"66,500,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,'22년 NW현장업무 모바일화 확대 및 고도화 개발,2022.06.07,2022.12.26,SI,"223,888,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,2022년 5G 공동망 관제환경 구축,2022.06.17,2022.11.16,SI,"179,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,ALL-in safety 플랫폼 구축 및 기능 고도화,2022.11.16,2023.05.31,SI,"563,000,000",네트워크IT개발팀,주식회사 케이티
네트워크IT개발팀,분기국사 전원업무 그룹사 이관에 따른 기능 고도화 개발,2022.11.30,2023.06.16,SI,"106,500,000",네트워크IT개발팀,주식회사 케이티
인프라매니지드팀,2022년 케이뱅크 IT인프라 운영 유지보수 사업,2022.01.01,2022.12.31,ITO,"1,566,218,335",금융영업2팀,주식회사 케이뱅크
인프라매니지드팀,비씨카드 IT 통합유지보수,2022.01.01,2024.12.31,ITO,"27,285,427,273",금융영업2팀,비씨카드(주)
인프라매니지드팀,BC카드 2020년 하반기 IT통합유지보수 갱신 계약(오라클 연납),2020.08.01,2023.07.31,ITO,"7,861,177,153",금융영업2팀,비씨카드(주)
인프라매니지드팀,kt sports 보안패키지 및 유지보수 (21년도),2021.02.01,2022.01.31,ITO,"21,700,000",그룹영업팀,주식회사 케이티스포츠
인프라매니지드팀,21년 케이뱅크 정보계 SW MA 계약,2021.02.04,2022.02.03,ITO,"361,143,919",금융영업2팀,주식회사 케이뱅크
인프라매니지드팀,kth 2021년 K쇼핑 차세대시스템 하드웨어 및 소프트웨어 유지보수,2021.02.01,2022.01.31,ITO,"378,059,996",그룹영업팀,주식회사 케이티알파
인프라매니지드팀,2021년 kt전사 IT자산 통합유지보수(MA),2021.04.01,2022.03.31,ITO,"46,347,351,821",인프라매니지드팀,주식회사 케이티
인프라매니지드팀,2021년 kt Seezn IT설비 통합유지보수(MA) 사업,2021.08.01,2022.12.31,ITO,"891,581,341",그룹영업팀,주식회사 티빙
